GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
596841159,20161108,201611,2016,2016.8438,USAMED,UNITED STATES,USA,,,,,MED,,,,,,,,,,,,,0,120,120,12,3,-4,2,1,2,6.451612903,2,"Arizona, United States",US,USAZ,33.7712,-111.388,AZ,0,,,,,,,2,"Arizona, United States",US,USAZ,33.7712,-111.388,AZ,20161108,http://www.svherald.com/news/bisbee-animal-shelter-receives-grant-from-miele-endowment/article_037d92e6-a555-11e6-97fc-2b5e8f7402ec.html
596772680,20161108,201611,2016,2016.8438,USAMED,ASSOCIATED PRESS,USA,,,,,MED,,,,,,,,,,,,,1,14,14,1,1,0,314,57,314,-0.975880951,2,"Arizona, United States",US,USAZ,33.7712,-111.388,AZ,0,,,,,,,2,"Arizona, United States",US,USAZ,33.7712,-111.388,AZ,20161108,http://www.wokv.com/ap/ap/political/early-voting-record-levels-in-2016-may-give-clinto/ns5G6/
597014818,20161108,201611,2016,2016.8438,USAMED,LOS ANGELES,USA,,,,,MED,,,,,,,,,,,,,1,16,16,1,1,-2,18,1,18,-12.73068428,3,"Los Angeles, California, United States",US,USCA,34.0522,-118.244,1662328,0,,,,,,,2,"California, United States",US,USCA,36.17,-119.746,CA,20161108,http://whiteplains.dailyvoice.com/news/westchester-native-durst-pleads-not-guilty-in-16-year-old-murder-case/688759/
596928568,20161108,201611,2016,2016.8438,USAMED,UNITED STATES,USA,,,,,MED,,,,,,,,,,,,,0,114,114,11,3,-2,1,1,1,-4.304635762,2,"California, United States",US,USCA,36.17,-119.746,CA,0,,,,,,,2,"California, United States",US,USCA,36.17,-119.746,CA,20161108,http://www.pv-magazine.com/news/details/beitrag/north-carolina-issues-conflicting-orders-on-dukes-interconnection-rules_100026827/
596861517,20161108,201611,2016,2016.8438,USAMED,UNITED STATES,USA,,,,,MED,,,,,,,,,,,,,1,10,10,1,1,0,25,3,25,1.583608951,2,"California, United States",US,USCA,36.17,-119.746,CA,0,,,,,,,2,"California, United States",US,USCA,36.17,-119.746,CA,20161108,http://www.perspectivabetica.com/2016/11/08/how-are-wisconsin-voters-feeling-on-election-day-eve/
597024236,20161108,201611,2016,2016.8438,USAMED,THE ASSOCIATED PRESS,USA,,,,,MED,,,,,,,,,,,,,1,90,90,9,2,-2,20,2,20,2.577433628,2,"California, United States",US,USCA,36.17,-119.746,CA,0,,,,,,,2,"California, United States",US,USCA,36.17,-119.746,CA,20161108,http://www.mercurynews.com/2016/11/08/how-late-can-i-vote-tonight/
596778594,20161108,201611,2016,2016.8438,USAMED,UNITED STATES,USA,,,,,MED,,,,,,,,,,,,,0,70,70,7,2,7,32,11,32,-2.183465244,2,"California, United States",US,USCA,36.17,-119.746,CA,0,,,,,,,2,"California, United States",US,USCA,36.17,-119.746,CA,20161108,http://www.sandiegouniontribune.com/la-me-ln-long-beach-arrest-mother-daughter-killing-20161107-story.html
596793553,20161108,201611,2016,2016.8438,USAMED,THE ASSOCIATED PRESS,USA,,,,,MED,,,,,,,,,,,,,1,12,12,1,1,-0.4,34,17,34,-9.849255408,3,"Los Angeles, California, United States",US,USCA,34.0522,-118.244,1662328,0,,,,,,,2,"New Jersey, United States",US,USNJ,40.314,-74.5089,NJ,20161108,http://etvradio.org/post/los-angeles-airport-shooter-sentenced-life-prison
596788768,20161108,201611,2016,2016.8438,USAMED,UNITED STATES,USA,,,,,MED,,,,,,,,,,,,,0,70,70,7,2,7,2,1,2,-1.70575693,3,"Orange County, California, United States",US,USCA,33.7,-117.768,277294,0,,,,,,,3,"Orange County, California, United States",US,USCA,33.7,-117.768,277294,20161108,http://www.westport-news.com/news/article/Legal-pot-debate-lopsided-US-Senate-race-near-10599057.php
596819332,20161108,201611,2016,2016.8438,USAMED,UNITED STATES,USA,,,,,MED,,,,,,,,,,,,,0,70,70,7,2,7,2,1,2,1.517241379,3,"Oakland, California, United States",US,USCA,37.8044,-122.271,277566,0,,,,,,,3,"Oakland, California, United States",US,USCA,37.8044,-122.271,277566,20161108,http://www.eastbaytimes.com/2016/11/07/surprise-scholarship-aids-hayward-pilots-flight-instruction-dreams/
596793559,20161108,201611,2016,2016.8438,USAMED,THE ASSOCIATED PRESS,USA,,,,,MED,,,,,,,,,,,,,0,80,80,8,2,5,1,1,1,-0.835777126,3,"Palo Alto, California, United States",US,USCA,37.4419,-122.143,277572,0,,,,,,,3,"Palo Alto, California, United States",US,USCA,37.4419,-122.143,277572,20161108,http://www.nytimes.com/interactive/2016/11/08/us/elections/front-page-election-archive.html
596806024,20161108,201611,2016,2016.8438,USAMED,UNITED STATES,USA,,,,,MED,,,,,,,,,,,,,0,10,10,1,1,0,6,3,6,-6.547277243,3,"San Francisco, California, United States",US,USCA,37.7749,-122.419,277593,0,,,,,,,3,"San Francisco, California, United States",US,USCA,37.7749,-122.419,277593,20161108,http://www.sfchronicle.com/opinion/saunders/article/Say-goodbye-to-government-by-the-people-10599580.php
596849680,20161108,201611,2016,2016.8438,USAMED,THE ASSOCIATED PRESS,USA,,,,,MED,,,,,,,,,,,,,1,70,70,7,2,7,10,1,10,-2.600472813,3,"San Francisco, California, United States",US,USCA,37.7749,-122.419,277593,0,,,,,,,3,"San Francisco, California, United States",US,USCA,37.7749,-122.419,277593,20161108,http://www.10tv.com/article/police-woman-runs-down-husband-outside-calif-court-jumps-her-death
596835821,20161108,201611,2016,2016.8438,USAMED,UNITED STATES,USA,,,,,MED,,,,,,,,,,,,,1,10,10,1,1,0,1,1,1,-0.600600601,3,"Sonoma, California, United States",US,USCA,38.2919,-122.458,277617,0,,,,,,,3,"Sonoma, California, United States",US,USCA,38.2919,-122.458,277617,20161108,http://www.sfgate.com/news/article/When-will-we-know-who-is-president-when-do-polls-10599829.php
596772684,20161108,201611,2016,2016.8438,USAMED,ASSOCIATED PRESS,USA,,,,,MED,,,,,,,,,,,,,1,42,42,4,1,1.9,12,4,12,-6.122276195,2,"California, United States",US,USCA,36.17,-119.746,CA,0,,,,,,,3,"Long Beach, California, United States",US,USCA,33.767,-118.189,1652747,20161108,http://www.nonpareilonline.com/news/national/wire/police-oklahoma-man-arrested-in-california-murders/article_0af1c2b5-ad50-53c3-9aea-9df40b9addbb.html
596772683,20161108,201611,2016,2016.8438,USAMED,ASSOCIATED PRESS,USA,,,,,MED,,,,,,,,,,,,,1,42,42,4,1,1.9,8,4,8,-6.122276195,3,"Long Beach, California, United States",US,USCA,33.767,-118.189,1652747,0,,,,,,,3,"Long Beach, California, United States",US,USCA,33.767,-118.189,1652747,20161108,http://www.nonpareilonline.com/news/national/wire/police-oklahoma-man-arrested-in-california-murders/article_0af1c2b5-ad50-53c3-9aea-9df40b9addbb.html
596969427,20161108,201611,2016,2016.8438,USAMED,UNITED STATES,USA,,,,,MED,,,,,,,,,,,,,0,70,70,7,2,7,2,1,2,-4.229607251,3,"Berkeley, California, United States",US,USCA,37.8716,-122.273,1658037,0,,,,,,,3,"Berkeley, California, United States",US,USCA,37.8716,-122.273,1658037,20161108,http://www.dailycal.org/2016/11/08/tyann-sorrell-to-return-to-uc-berkeley-wednesday/
597045597,20161108,201611,2016,2016.8438,USAMED,THE ASSOCIATED PRESS,USA,,,,,MED,,,,,,,,,,,,,1,11,11,1,1,-0.1,10,1,10,-5.873715125,3,"Sacramento, California, United States",US,USCA,38.5816,-121.494,1659564,0,,,,,,,3,"Sacramento, California, United States",US,USCA,38.5816,-121.494,1659564,20161108,http://www.scmp.com/news/world/united-states-canada/article/2044059/major-news-media-risk-hackers-they-prepare-report-us
596950120,20161108,201611,2016,2016.8438,USAMED,UNITED STATES,USA,,,,,MED,,,,,,,,,,,,,1,10,10,1,1,0,55,55,55,-0.794598064,3,"Hollywood, California, United States",US,USCA,34.0983,-118.327,1660757,0,,,,,,,3,"Hollywood, California, United States",US,USCA,34.0983,-118.327,1660757,20161108,http://www.npr.org/2016/11/08/501069216/5-exit-poll-numbers-to-watch-on-election-night
596896455,20161108,201611,2016,2016.8438,USAMED,REUTERS,USA,,,,,MED,,,,,,,,,,,,,0,51,51,5,1,3.4,2,1,2,-1.221995927,3,"Hollywood, California, United States",US,USCA,34.0983,-118.327,1660757,0,,,,,,,3,"Hollywood, California, United States",US,USCA,34.0983,-118.327,1660757,20161108,http://www.themalaymailonline.com/showbiz/article/jon-stewart-joins-stephen-colbert-on-the-late-show-for-last-plea-to-voters
596835822,20161108,201611,2016,2016.8438,USAMED,AMERICAN,USA,,,,,MED,,,,,,,,,,,,,1,90,90,9,2,-2,19,3,19,-0.141242938,3,"Hollywood, California, United States",US,USCA,34.0983,-118.327,1660757,0,,,,,,,3,"Hollywood, California, United States",US,USCA,34.0983,-118.327,1660757,20161108,http://in.newshub.org/priyanka-chopra-subject-12-year-old-s-school-project-24208573.html
596793552,20161108,201611,2016,2016.8438,USAMED,THE ASSOCIATED PRESS,USA,,,,,MED,,,,,,,,,,,,,1,12,12,1,1,-0.4,54,22,54,-9.670619925,3,"Los Angeles, California, United States",US,USCA,34.0522,-118.244,1662328,0,,,,,,,3,"Los Angeles, California, United States",US,USCA,34.0522,-118.244,1662328,20161108,http://etvradio.org/post/los-angeles-airport-shooter-sentenced-life-prison
599231984,20161108,201611,2016,2016.8438,USAMED,REUTERS,USA,,,,,MED,,,,,,,,,,,,,1,40,40,4,1,1,6,1,6,1.81200453,3,"Crocker Art Museum, California, United States",US,USCA,38.5771,-121.506,1820058,0,,,,,,,3,"Crocker Art Museum, California, United States",US,USCA,38.5771,-121.506,1820058,20161115,http://www.parisguardian.com/index.php/sid/249413067
596866086,20161108,201611,2016,2016.8438,USAMED,ASSOCIATED PRESS,USA,,,,,MED,,,,,,,,,,,,,1,14,14,1,1,0,44,13,44,-0.458118988,2,"Colorado, United States",US,USCO,39.0646,-105.327,CO,0,,,,,,,2,"Colorado, United States",US,USCO,39.0646,-105.327,CO,20161108,http://www.stltoday.com/news/national/govt-and-politics/early-voting-record-levels-in-may-give-clinton-edge/article_cae1489c-7799-5b6b-a24e-f0a459cfea3c.html
596819331,20161108,201611,2016,2016.8438,USAMED,UNITED STATES,USA,,,,,MED,,,,,,,,,,,,,1,20,20,2,1,3,2,1,2,0.617283951,3,"Denver, Colorado, United States",US,USCO,39.7392,-104.985,201738,0,,,,,,,3,"Denver, Colorado, United States",US,USCO,39.7392,-104.985,201738,20161108,http://www.nola.com/saints/index.ssf/2016/11/can_the_saints_actually_go_abo.html
597061444,20161108,201611,2016,2016.8438,USAMED,COLORADO,USA,,,,,MED,,,,,,,,,,,,,1,13,13,1,1,0.4,3,1,3,-1.21703854,3,"Boulder Community School, Colorado, United States",US,USCO,40.0042,-105.244,2060131,0,,,,,,,3,"Boulder Community School, Colorado, United States",US,USCO,40.0042,-105.244,2060131,20161108,http://www.mprnews.org/story/2016/11/08/npr-these-fifth-graders-think-its-really-really-important-that-you-vote
596945925,20161108,201611,2016,2016.8438,USAMED,UNITED STATES,USA,,,,,MED,,,,,,,,,,,,,1,111,111,11,3,-2,1,1,1,0.92879257,3,"Quinnipiac, Connecticut, United States",US,USCT,41.4334,-72.834,210060,0,,,,,,,3,"Quinnipiac, Connecticut, United States",US,USCT,41.4334,-72.834,210060,20161108,http://www.nbcconnecticut.com/news/local/Petition-Aims-to-Change-New-Quinnipiac-University-Logo--400372791.html
596945922,20161108,201611,2016,2016.8438,USAMED,UNITED STATES,USA,,,,,MED,,,,,,,,,,,,,1,10,10,1,1,0,1,1,1,0.92879257,3,"Quinnipiac, Connecticut, United States",US,USCT,41.4334,-72.834,210060,0,,,,,,,3,"Quinnipiac, Connecticut, United States",US,USCT,41.4334,-72.834,210060,20161108,http://www.nbcconnecticut.com/news/local/Petition-Aims-to-Change-New-Quinnipiac-University-Logo--400372791.html
596797852,20161108,201611,2016,2016.8438,USAMED,ASSOCIATED PRESS,USA,,,,,MED,,,,,,,,,,,,,1,14,14,1,1,0,1,1,1,-1.135190918,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,0,,,,,,,2,"Arizona, United States",US,USAZ,33.7712,-111.388,AZ,20161108,http://www.newsradioklbj.com/news/politics/top-political-news/early-voting-record-levels-2016-may-give-clinton-edge
596960416,20161108,201611,2016,2016.8438,USAMED,THE ASSOCIATED PRESS,USA,,,,,MED,,,,,,,,,,,,,0,90,90,9,2,-2,10,1,10,0.730688935,2,"District of Columbia, United States",US,USDC,38.8964,-77.0262,DC,0,,,,,,,2,"District of Columbia, United States",US,USDC,38.8964,-77.0262,DC,20161108,http://www.wsoctv.com/news/water-cooler/election-2016-where-to-vote-how-to-vote-when-do-polls-open-close/464887359
596766411,20161108,201611,2016,2016.8438,USAMED,ASSOCIATED PRESS,USA,,,,,MED,,,,,,,,,,,,,1,14,14,1,1,0,1143,93,1143,-1.094698517,2,"District of Columbia, United States",US,USDC,38.8964,-77.0262,DC,0,,,,,,,2,"District of Columbia, United States",US,USDC,38.8964,-77.0262,DC,20161108,http://www.wrdw.com/content/news/The-Latest-Obama-revives-Fired-up-ready-to-go-400320511.html
596813425,20161108,201611,2016,2016.8438,USAMED,ASSOCIATED PRESS,USA,,,,,MED,,,,,,,,,,,,,1,14,14,1,1,0,1,1,1,-1.633393829,2,"District of Columbia, United States",US,USDC,38.8964,-77.0262,DC,0,,,,,,,2,"Washington, United States",US,USWA,47.3917,-121.571,WA,20161108,http://tdn.com/news/local/last-day-of-voting-is-here/article_9547b92e-cbde-54b9-b5c3-bba0c5bfe5eb.html
596788764,20161108,201611,2016,2016.8438,USAMED,ASSOCIATED PRESS,USA,,,,,MED,,,,,,,,,,,,,1,14,14,1,1,0,29,8,29,-1.788199069,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,0,,,,,,,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20161108,http://www.norwichbulletin.com/news/20161107/elbowing-each-other-all-way-trump-clinton-near-finish
596866087,20161108,201611,2016,2016.8438,USAMED,ASSOCIATED PRESS,USA,,,,,MED,,,,,,,,,,,,,1,20,20,2,1,3,18,3,18,-0.558174058,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,0,,,,,,,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20161108,http://m.washingtontimes.com/news/2016/nov/8/scott-in-14-county-sprint-minter-in-vote-rich-chit/
597006457,20161108,201611,2016,2016.8438,USAMED,WASHINGTON,USA,,,,,MED,,,,,,,,,,,,,1,40,40,4,1,1,8,2,8,-2.183406114,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,0,,,,,,,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20161108,http://www.newsbusters.org/blogs/business/sam-dorman/2016/11/08/cnbcs-kernen-nyt-staff-has-honorary-position-clinton-campaign
596984629,20161108,201611,2016,2016.8438,USAMED,UNITED STATES,USA,,,,,MED,,,,,,,,,,,,,0,160,160,16,4,-4,2,1,2,-0.989010989,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,0,,,,,,,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20161108,http://clintonnc.com/news/14705/record-breaking-election
597019726,20161108,201611,2016,2016.8438,USAMED,ASSOCIATED PRESS,USA,,,,,MED,,,,,,,,,,,,,1,14,14,1,1,0,3,1,3,0,2,"District of Columbia, United States",US,USDC,38.8964,-77.0262,DC,0,,,,,,,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20161108,http://borneobulletin.com.bn/early-voting-record-levels-2016-may-give-clinton-edge/
596784041,20161108,201611,2016,2016.8438,USAMED,WALL STREET JOURNAL,USA,,,,,MED,,,,,,,,,,,,,1,84,84,8,2,7,10,2,10,0.426550298,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,0,,,,,,,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20161108,http://www.valuewalk.com/2016/11/trump-vs-clinton-us-election-start-time/
597121531,20161108,201611,2016,2016.8438,USAMED,REUTERS,USA,,,,,MED,,,,,,,,,,,,,1,110,110,11,3,-2,4,1,4,-4.368471035,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,0,,,,,,,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20161108,http://www.dailymail.co.uk/wires/reuters/article-3917990/The-FBI-Justice-Department-war-gone-nuclear-Comeys-decision-Clintons-emails-wont-fix-fallout.html
596877268,20161108,201611,2016,2016.8438,USAMED,UNITED STATES,USA,,,,,MED,,,,,,,,,,,,,0,70,70,7,2,7,2,1,2,-1.285930408,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,0,,,,,,,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20161108,http://www.observer-reporter.com/20161107/election_day_is_here_itx2019s_all_over_but_the_voting
596950121,20161108,201611,2016,2016.8438,USAMED,UNITED STATES,USA,,,,,MED,,,,,,,,,,,,,1,10,10,1,1,0,15,4,15,-0.810301248,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,0,,,,,,,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20161108,http://citizen.co.za/news/news-world/1338796/watch-black-lives-dont-matter-only-white/
596852558,20161108,201611,2016,2016.8438,USAMED,UNITED STATES,USA,,,,,MED,,,,,,,,,,,,,0,43,43,4,1,2.8,265,53,265,-1.805177854,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,0,,,,,,,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20161108,http://www.japantimes.co.jp/news/2016/11/08/world/politics-diplomacy-world/fate-obama-legacy-initiatives-hands-courts-successor/
596966796,20161108,201611,2016,2016.8438,USAMED,UNITED STATES,USA,,,,,MED,,,,,,,,,,,,,1,841,84,8,2,7,2,1,2,-3.002309469,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,0,,,,,,,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20161108,https://panampost.com/elena-toledo/2016/11/08/mexican-media-warns-about-the-danger-of-new-law-to-press-freedom/
596816483,20161108,201611,2016,2016.8438,USAMED,UNITED STATES,USA,,,,,MED,,,,,,,,,,,,,1,111,111,11,3,-2,2,1,2,-4.766107679,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,0,,,,,,,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20161108,http://bartabangla.com/english/bury-trump-landslide/
597088950,20161108,201611,2016,2016.8438,USAMED,WALL STREET JOURNAL,USA,,,,,MED,,,,,,,,,,,,,0,831,83,8,2,5,3,1,3,-1.380579844,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,0,,,,,,,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20161108,https://wn.com/bbc_news_review:_trump_vs_clinton_-_us_election_day
596778595,20161108,201611,2016,2016.8438,USAMED,UNITED STATES,USA,,,,,MED,,,,,,,,,,,,,0,120,120,12,3,-4,12,6,12,-3.386160086,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,0,,,,,,,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20161108,http://www.catholicnewsagency.com/news/priest-slammed-for-using-dead-baby-as-political-prop-94298/
596950122,20161108,201611,2016,2016.8438,USAMED,WALL STREET JOURNAL,USA,,,,,MED,,,,,,,,,,,,,1,36,36,3,1,4,29,3,29,1.298822114,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,0,,,,,,,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20161108,http://www.aol.com/article/news/2016/11/07/obama-could-meet-with-successor-as-early-as-wednesday/21600542/
596766436,20161108,201611,2016,2016.8438,USAMEDELI,RUSH LIMBAUGH,USA,,,,,MED,ELI,,,,,,,,,,,,1,10,10,1,1,0,20,1,20,-3.424657534,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,0,,,,,,,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20161108,http://600kcol.iheart.com/onair/rush-limbaugh-55812/wikileaks-revelations-hillary-maid-printed-classified-15277583/
596877267,20161108,201611,2016,2016.8438,USAMED,REUTERS,USA,,,,,MED,,,,,,,,,,,,,0,51,51,5,1,3.4,6,1,6,-1.583113456,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,0,,,,,,,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20161108,http://www.reuters.tv/v/k15/2016/11/08/a-new-u-s-leader-and-the-trouble-with-north-korea
596778593,20161108,201611,2016,2016.8438,USAMED,ASSOCIATED PRESS,USA,,,,,MED,,,,,,,,,,,,,0,14,14,1,1,0,10,5,10,-0.741764773,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,0,,,,,,,3,"Raleigh, North Carolina, United States",US,USNC,35.7721,-78.6386,1024242,20161108,http://www.ctvnews.ca/world/u-s-election-latest-clinton-says-she-ll-call-trump-if-she-wins-1.3148759
596772681,20161108,201611,2016,2016.8438,USAMED,ASSOCIATED PRESS,USA,,,,,MED,,,,,,,,,,,,,1,14,14,1,1,0,12,3,12,-0.759730378,2,"Florida, United States",US,USFL,27.8333,-81.717,FL,0,,,,,,,2,"Arizona, United States",US,USAZ,33.7712,-111.388,AZ,20161108,http://www.nonpareilonline.com/news/political_news/wire/early-voting-record-levels-in-may-give-clinton-edge/article_8826a1b4-2424-5b30-9999-4b12fffaef16.html
596809895,20161108,201611,2016,2016.8438,USAMED,THE ASSOCIATED PRESS,USA,,,,,MED,,,,,,,,,,,,,0,70,70,7,2,7,20,2,20,0.441501104,2,"Florida, United States",US,USFL,27.8333,-81.717,FL,0,,,,,,,2,"Florida, United States",US,USFL,27.8333,-81.717,FL,20161108,http://www.wftv.com/news/local/floridas-vote-total-surges-before-election-day/464750262
596841157,20161108,201611,2016,2016.8438,USAMED,REUTERS,USA,,,,,MED,,,,,,,,,,,,,0,90,90,9,2,-2,6,1,6,-1.526717557,2,"Florida, United States",US,USFL,27.8333,-81.717,FL,0,,,,,,,2,"Florida, United States",US,USFL,27.8333,-81.717,FL,20161108,http://www.businessinsider.com/us-voter-intimidiation-map-presidenital-election-2016-11
596841156,20161108,201611,2016,2016.8438,USAMED,FLORIDA,USA,,,,,MED,,,,,,,,,,,,,1,42,42,4,1,1.9,6,1,6,1.591511936,2,"Florida, United States",US,USFL,27.8333,-81.717,FL,0,,,,,,,2,"Florida, United States",US,USFL,27.8333,-81.717,FL,20161108,http://www.mypanhandle.com/news/life-management-center-works-to-find-children-forever-homes-during-national-adoption-month
596843975,20161108,201611,2016,2016.8438,USAMED,ASSOCIATED PRESS,USA,,,,,MED,,,,,,,,,,,,,0,14,14,1,1,0,14,3,14,-1.743907416,2,"Florida, United States",US,USFL,27.8333,-81.717,FL,0,,,,,,,2,"Florida, United States",US,USFL,27.8333,-81.717,FL,20161108,http://www.newstalkzb.co.nz/news/world/trump-clinton-make-final-pitches-ahead-of-historic-election/
